65
  1.53600e-18      0.00000      0.00000  3.89536e-05
7     -4.75000     0.951400    0.0486400  2.33400e-06  3.41100e-09
  9.57400e-18      0.00000      0.00000 -4.23210e-05
7     -4.50000     0.920200    0.0798100  6.52200e-06  8.72900e-09
  6.90100e-17      0.00000      0.00000 -1.65220e-05
7     -4.25000     0.881500     0.118500  1.78500e-05  2.21200e-08
  2.95500e-12      0.00000      0.00000 -1.78796e-05
7     -4.00000     0.839700     0.160200  4.40700e-05  5.26300e-08
  1.30500e-11      0.00000      0.00000  5.58940e-05
7     -3.75000     0.781500     0.218400  0.000117800  1.33500e-07
  6.52700e-11      0.00000      0.00000 -1.79170e-05
7     -3.50000     0.696500     0.303200  0.000338700  3.70300e-07
  3.70300e-10      0.00000      0.00000 -3.90805e-05
7     -3.25000     0.571900     0.427100   0.00105700  1.17900e-06
  2.46400e-09      0.00000      0.00000 -5.81944e-05
7     -3.00000     0.424900     0.571600   0.00351700  4.39700e-06
  1.93300e-08      0.00000      0.00000 -2.14316e-05
7     -2.75000     0.279800     0.707500    0.0126600  2.27400e-05
  1.94100e-07  3.21300e-09      0.00000  1.70844e-05
7     -2.50000     0.161600     0.781700    0.0565100  0.000246400
  3.32500e-06  9.98200e-08  1.10600e-11 -5.98350e-05
7     -2.25000    0.0388000     0.382800     0.544200    0.0335900
  0.000571800  2.30900e-05  5.15400e-09  1.51174e-05
7     -2.00000    0.0142500     0.263500     0.651300    0.0692800
   0.00159800  8.64000e-05  1.57000e-08 -1.44425e-05
7     -1.75000   0.00452400     0.159400     0.699800     0.131500
   0.00445300  0.000313400  1.94800e-07  9.40603e-06
7     -1.50000   0.00125500    0.0858100     0.674700     0.225100
    0.0120200   0.00107500  1.44400e-06  3.85568e-05
7     -1.25000  0.000306000    0.0409600     0.579800     0.344700
    0.0306900   0.00350300  8.56900e-06  3.23892e-05
7     -1.00000  6.40100e-05    0.0168100     0.433700     0.466300
    0.0719800    0.0110700  5.00500e-05  2.58994e-05
7    -0.750000  1.08300e-05   0.00555800     0.270900     0.537000
     0.151400    0.0348700  0.000304500 -4.33720e-05
7    -0.500000  1.39600e-06   0.00141800     0.133700     0.498600
     0.262200     0.102300   0.00180500 -2.43858e-05
7    -0.250000  1.44200e-07  0.000293600    0.0514400     0.362000
     0.334300     0.243200   0.00875500  1.12634e-05
7  5.17700e-08  1.43200e-08  5.35900e-05    0.0161400     0.207600
     0.316000     0.429500    0.0303200  0.000386406
7     0.250000  1.32800e-09  8.27000e-06   0.00410000    0.0938900
     0.234000     0.587200    0.0787300   0.00207166
7     0.500000  1.19300e-10  1.11000e-06  0.000864800    0.0346300
     0.138900     0.651500     0.165900   0.00820409
7     0.750000  1.04000e-11  1.42400e-07  0.000160900    0.0107400
    0.0669300     0.601000     0.293500    0.0276690
7      1.00000  9.84400e-13  1.80100e-08  2.65400e-05   0.00271100
    0.0254100     0.453900     0.436900    0.0810525
7      1.25000  1.29200e-13  2.61900e-09  3.84800e-06  0.000487100
   0.00645000     0.253000     0.531100     0.208959
7      1.50000      0.00000  2.05900e-10  2.99800e-07  4.22100e-05
  0.000901900    0.0894100     0.463600     0.446046
7      1.75000      0.00000  4.02000e-12  9.00500e-09  2.01500e-06
  9.15300e-05    0.0228800     0.293400     0.683626
7      2.00000      0.00000      0.00000  1.13400e-10  5.63400e-08
  6.71200e-06   0.00443500     0.146200     0.849358
7      2.25000      0.00000      0.00000  4.51900e-13  7.46000e-10
  3.13800e-07  0.000632800    0.0593200     0.940047
7      2.50000      0.00000      0.00000      0.00000  1.29600e-11
  1.91200e-08  9.94100e-05    0.0236200     0.976281
7      2.75000      0.00000      0.00000      0.00000  5.19900e-13
  2.79500e-09  1.86800e-05   0.00901800     0.990963
7      3.00000      0.00000      0.00000      0.00000  3.03800e-14
  8.80400e-10  5.25700e-06   0.00267200     0.997323
7      3.25000      0.00000      0.00000      0.00000  8.77100e-17
  2.06000e-11  3.49300e-07  0.000539100     0.999461
7      3.50000      0.00000      0.00000      0.00000  4.39100e-20
  8.12400e-14  8.17000e-09  0.000101600     0.999898
7      3.75000      0.00000      0.00000      0.00000  2.58800e-22
  1.77500e-15  6.43700e-10  3.23100e-05     0.999968
7      4.00000      0.00000      0.00000      0.00000  4.64000e-24
  8.73300e-17  8.75300e-11  1.27600e-05     0.999987
7      4.25000      0.00000      0.00000      0.00000      0.00000
  7.34400e-18  1.69500e-11  5.79300e-06     0.999994
7      4.50000      0.00000      0.00000      0.00000      0.00000
  8.67400e-19  4.10400e-12  2.90700e-06     0.999997
7      4.75000      0.00000      0.00000      0.00000      0.00000
  1.21600e-19  1.10700e-12  1.52000e-06     0.999998
7      5.00000      0.00000      0.00000      0.00000      0.00000
  1.90700e-20  3.21900e-13  8.23500e-07     0.999999
7       7       0       0       0       0       0       0       0       1
7       8       0       0       0       0       0       0       0       1
7       9       0       0       0       0       0       0       0       1
7      10       0       0       0       0       0       0       0       1
8     -10.0000      1.00000  5.02700e-10  3.36500e-20  2.97000e-31
      0.00000      0.00000      0.00000      0.00000 -5.02700e-10
8     -9.75000      1.00000  8.94200e-10  1.06500e-19  1.67100e-30
      0.00000      0.00000      0.00000      0.00000 -8.94200e-10
8     -9.50000      1.00000  1.59000e-09  3.36600e-19  9.39800e-30
      0.00000      0.00000      0.00000      0.00000 -1.59000e-09
8     -9.25000      1.00000  2.82800e-09  1.06500e-18  5.28500e-29
      0.00000      0.00000      0.00000      0.00000 -2.82800e-09
8     -9.00000      1.00000  5.02900e-09  3.36800e-18  2.97400e-28
      0.00000      0.00000      0.00000      0.00000 -5.02900e-09
8     -8.75000      1.00000  8.94600e-09  1.06600e-17  1.67400e-27
      0.00000      0.00000      0.00000      0.00000 -8.94600e-09
8     -8.50000      1.00000  1.59100e-08  2.69700e-17  9.42000e-27
      0.00000      0.00000      0.00000      0.00000 -1.59100e-08
8     -8.25000      1.00000  2.83100e-08  4.85900e-16  5.30300e-26
      0.00000      0.00000      0.00000      0.00000 -2.83100e-08
8     -8.00000      1.00000  5.03500e-08  2.55600e-16  2.98300e-25
      0.00000      0.00000      0.00000      0.00000 -5.03500e-08
8     -7.75000      1.00000  8.96400e-08  7.23500e-16  1.68400e-24
      0.00000      0.00000      0.00000      0.00000 -8.96400e-08
8     -7.50000      1.00000  1.59500e-07  3.30300e-15  9.48600e-24
      0.00000      0.00000      0.00000      0.00000 -1.59500e-07
8     -7.25000      1.00000  2.84000e-07  9.76500e-15  5.35600e-23
      0.00000      0.00000      0.00000      0.00000 -2.84000e-07
8     -7.00000      1.00000  5.05700e-07  3.13000e-14  3.02200e-22
      0.00000      0.00000      0.00000      0.00000 -5.05700e-07
8     -6.75000      1.00000  9.01800e-07  9.87500e-14  1.71400e-21
      0.00000      0.00000      0.00000      0.00000 -9.01800e-07
8     -6.50000      1.00000  1.60900e-06  3.00600e-13  9.73300e-21
